2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.7074,-0.8421,16.177,0.49136,0.69528,0.017297,0.5189199999999999,1,0,0,0,0,0,0,,,,,1
-0.0075562,4.6841,16.87,1.8269,0.74407,0.25874,7.7621,1,0,0,1,0,0,1,,,,,1
-0.28353,-1.5474,16.669,2.8096,0.6836399999999999,0.088449,2.6535,1,0,0,0,0,0,0,,,,,1
1.0063,-16.292,17.525,0.6047600000000001,0.43405,0.050866,1.526,1,0,0,0,1,0,1,,,,,1
-5.7238,-0.20483,14.262,1.4615,0.55876,0.3298,9.8942,1,1,0,0,0,1,0,,,,,1
0.23399999999999999,5.1678,17.361,3.6789,0.85662,0.29766,8.9298,1,0,0,1,0,0,1,,,,,1
-1.4882,-0.79209,13.783,0.26458000000000004,0.63765,0.013658000000000002,0.40973999999999994,1,0,0,0,0,0,0,,,,,1
0.9467700000000001,-21.17,21.67,1.6379,0.7791399999999999,0.121,3.6299,1,0,0,0,1,0,1,,,,,1
22.824,0.2846,20.209,1.2599,0.79347,0.093287,2.7986,1,0,1,0,0,1,0,,,,,1
-0.086671,12.815,14.475999999999999,0.12599000000000002,0.4999,2.306e-05,0.00069178,1,0,0,1,0,0,1,,,,,1
1.2727,-22.774,17.702,0.8945299999999999,0.59382,0.097508,2.9253,1,0,0,0,1,0,1,,,,,1
-0.36221,11.948,14.728,0.31498000000000004,0.6844899999999999,0.007310600000000001,0.21932,1,0,0,1,0,0,1,,,,,1
-2.2698,-0.046111,12.485999999999999,2.2174,0.50468,0.23809,7.1425,1,0,0,0,0,0,0,,,,,1
5.5642,-0.50293,8.8068,1.4237,0.43183999999999995,0.066251,1.9875,1,0,1,0,0,1,0,,,,,1
0.79168,-8.6013,19.592,0.8945299999999999,0.59117,0.053877,1.6163,1,0,0,0,1,0,1,,,,,1
0.7259899999999999,0.98931,16.328,1.5497,0.6358600000000001,0.023629,0.70886,1,0,0,0,0,0,0,,,,,1
5.1263,-0.009112700000000001,5.7829999999999995,1.5371,0.50759,0.08189,2.4567,1,0,1,0,0,1,0,,,,,1
-0.25633,6.027,14.790999999999999,0.13859000000000002,0.6230600000000001,0.0012045,0.036135,1,0,0,1,0,0,1,,,,,1
-21.956999999999997,-0.58105,4.5105,7.4335,0.6732600000000001,0.011373000000000001,0.3412,1,1,0,0,0,1,0,,,,,1
0.6844899999999999,1.0528,,,,0.0039741,0.11922,1,0,0,0,0,0,0,,,,,1
-2.887,1.1245,15.333,0.5543600000000001,0.76751,0.01055,0.3165,1,1,0,0,0,1,0,,,,,1
0.47012,-18.09,15.623,4.7247,0.75233,0.4858,14.574000000000002,1,0,0,0,1,0,1,,,,,1
7.1759,-0.2963,6.5011,1.2095,0.22809000000000001,0.09464199999999999,2.8392,1,0,1,0,0,1,0,,,,,1
-0.11588,22.255,13.872,0.20158,0.47688,0.01344,0.40321999999999997,1,0,0,1,0,0,1,,,,,1
0.50741,-6.6803,16.000999999999998,1.0961,0.74742,0.051902,1.5571,1,0,0,0,1,0,1,,,,,1
0.17092000000000002,-6.2272,20.675,0.5543600000000001,0.8326600000000001,0.030724,0.92171,1,0,0,0,1,0,1,,,,,1
0.044692,6.8593,14.437999999999999,0.9449299999999999,0.65875,0.066015,1.9805,1,0,0,1,0,0,1,,,,,1
0.5165,-22.555,12.372,5.0774,0.9209700000000001,0.053096000000000004,1.5929,1,0,0,0,1,0,1,,,,,1
1.2276,-0.22399000000000002,15.535,2.734,0.47148999999999996,0.1648,4.9441,1,0,0,0,0,0,0,,,,,1
-0.024342,-6.4103,14.703,1.6505,0.64636,0.060030999999999994,1.8009,1,0,0,0,1,0,1,,,,,1
3.1031,0.40007,14.867,0.51656,0.68925,0.030775999999999998,0.9232799999999999,1,0,1,0,0,1,0,,,,,1
2.8133,-0.46581999999999996,6.224,0.41577,0.8430799999999999,0.013883000000000001,0.41648,1,0,0,0,0,0,0,,,,,1
5.6557,0.23845,16.845,2.9104,0.71535,0.21051999999999998,6.3154,1,0,1,0,0,1,0,,,,,1
0.55394,19.508,13.190999999999999,3.7797,0.70301,0.057055999999999996,1.7116,1,0,0,1,0,0,1,,,1.0,,1
