0.47088,3.5964,15.018,0.5291600000000001,0.58501,0.053117,1.5935,1,0,0,1,0,0,1
0.3367,19.609,13.557,0.62995,0.58029,0.03806,1.1418,1,0,0,1,0,0,1
11.136,0.046185,18.47,2.986,0.7550100000000001,0.4118600000000001,12.356,1,0,1,0,0,1,0
-0.28105,-1.4749,14.917,1.2095,0.60087,0.025407,0.7621899999999999,1,0,0,0,0,0,0
-1.5768,-0.5264800000000001,15.573,0.85674,0.54513,0.064067,1.922,1,0,0,0,0,0,0
-0.26826,-20.947,15.333,0.98273,0.6964600000000001,0.03203,0.9609,1,0,0,0,1,0,1
0.46464,-6.3391,17.954,0.84414,0.8225600000000001,0.06968300000000001,2.0905,1,0,0,0,1,0,1
0.044604000000000005,17.779,14.678,0.15119000000000002,0.64583,0.010557,0.3167,1,0,0,1,0,0,1
-0.23243000000000005,3.6741,16.945999999999998,1.7639,0.80708,0.078548,2.3565,1,0,0,1,0,0,1
1.2178,-23.352,15.976,0.47877,0.47042,0.033457,1.0037,1,0,0,0,1,0,1
0.0382,-21.805,14.804,9.0587,0.88374,0.12502,3.7505,1,0,0,0,1,0,1
0.35295,-7.4762,18.836,0.6047600000000001,0.82525,0.039318,1.1795,1,0,0,0,1,0,1
1.3834,-22.966,19.503,1.5749,0.73768,0.12904000000000002,3.8712,1,0,0,0,1,0,1
0.47733,-9.1246,16.87,3.9309,0.8390700000000001,0.68624,20.587,1,0,0,0,1,0,1
0.74668,-8.457,19.44,0.84414,0.59809,0.010395,0.31186,1,0,0,0,1,0,1
-3.0078,0.82937,13.758,0.20158,0.5532699999999999,0.011362,0.34086,1,1,0,0,0,1,0
-0.011309,3.9773,13.33,0.20158,0.56055,0.029062,0.87184,1,0,0,1,0,0,1
0.6299899999999999,-21.028,15.887,1.7135,0.59137,0.059679,1.7904,1,0,0,0,1,0,1
-17.204,0.46475,16.152,0.20158,0.6229399999999999,0.022912,0.6873600000000001,1,1,0,0,0,1,0
-0.21005,-21.929,17.991,1.4111,0.76851,0.038439,1.1532,1,0,0,0,1,0,1
-0.21824,6.0965,15.547,2.9734,0.72232,0.089991,2.6998,1,0,0,1,0,0,1
-18.273,0.30683,15.207,1.7765,0.4280100000000001,0.010871,0.32613000000000003,1,1,0,0,0,1,0
-0.25544,22.072,13.418,4.7751,0.54705,0.042825,1.2847,1,0,0,1,0,0,1
-1.8117,-1.2503,16.114,0.86934,0.7298100000000001,0.054554999999999985,1.6366,1,0,0,0,0,0,0
6.3597,0.31411,7.3831,4.5105,0.52682,0.084261,2.5278,1,0,1,0,0,1,0
-18.564,0.57908,16.933,0.93233,0.71213,0.018818,0.5645600000000001,1,1,0,0,0,1,0
-0.072892,5.6208,12.536,2.6710000000000003,0.75125,0.0077611999999999985,0.23284,1,0,0,1,0,0,1
0.26013000000000003,11.800999999999998,16.102,3.9183,0.82899,0.79842,23.952,1,0,0,1,0,0,1
-0.17869000000000002,5.8469,13.947,7.4335,0.74278,0.094065,2.822,1,0,0,1,0,0,1
-0.24209,5.9981,12.498,0.91973,0.55561,0.033566000000000006,1.007,1,0,0,1,0,0,1
0.36226,-5.4009,16.883,1.6127,0.7430100000000001,0.055662,1.6699,1,0,0,0,1,0,1
2.1734,0.27383,13.72,1.9403,0.67298,0.1007,3.0209,1,0,0,0,0,0,0
0.46196,-6.9561,15.887,1.9529,0.79999,0.18263,5.4789,1,0,0,0,1,0,1
-0.24524,6.0619,14.728,0.23938,0.6213,0.005548699999999999,0.16646,1,0,0,1,0,0,1
0.17254,-5.3226,17.538,2.4946,0.78497,0.10026,3.0078,1,0,0,0,1,0,1
0.2522,-16.209,15.976,2.1544,0.70268,0.069149,2.0745,1,0,0,0,1,0,1
0.5086,-20.116,13.733,0.8945299999999999,0.24448000000000006,0.032185000000000005,0.96556,1,0,0,0,1,0,1
2.8754,-0.69976,6.6649,0.5291600000000001,0.8502,0.052971,1.5891,1,0,0,0,0,0,0
0.19876,0.19092,11.894,1.6631,0.5887399999999999,0.052834000000000006,1.585,1,0,0,0,0,0,0
-10.844,0.22159,20.31,3.0868,0.82401,0.40908,12.273,1,1,0,0,0,1,0
2.0928,-0.5524899999999999,6.5893,1.8899,0.34858,0.17690999999999998,5.3072,1,0,0,0,0,0,0
9.5278,0.040925,18.092,3.2632,0.75363,0.39801,11.94,1,0,1,0,0,1,0
-0.24695,3.7504,14.691,0.56696,0.73405,0.04629,1.3887,1,0,0,1,0,0,1
-0.30512,12.338,13.153,1.7009,0.57875,0.0308,0.92399,1,0,0,1,0,0,1
1.4857,-1.4173,12.220999999999998,1.3355,0.7409600000000001,0.074002,2.2201,1,0,0,0,0,0,0
0.43212,-8.7278,16.076,3.6537,0.80814,0.59692,17.908,1,0,0,0,1,0,1
-7.585,-0.26983,14.01,0.93233,0.5572,0.17215999999999998,5.1649,1,1,0,0,0,1,0
0.34047,17.832,17.324,5.0396,0.81642,0.53746,16.124000000000002,1,0,0,1,0,0,1
0.98733,-11.598,16.605999999999998,0.18899,0.60545,0.0047912,0.14374,1,0,0,0,1,0,1
-0.39596,4.5631,17.273,0.22678,0.7784399999999999,0.023428,0.7028300000000001,1,0,0,1,0,0,1
-0.32847,3.5898,16.404,0.27718000000000004,0.7571399999999999,0.034341,1.0303,1,0,0,1,0,0,1
-0.16445,0.015768,18.029,1.2851,0.79615,0.042966,1.289,1,0,0,0,0,0,0
0.038413,17.837,14.111,1.0709,0.63132,0.0017108,0.051324,1,0,0,1,0,0,1
-4.1702,0.21972,9.9785,1.9403,0.65766,0.061546,1.8464,1,1,0,0,0,1,0
-0.4184100000000001,4.3918,12.158,1.1087,0.5082,0.16426,4.9278,1,0,0,1,0,0,1
-0.13619,7.5376,8.1516,3.5277,0.64075,0.045248,1.3574,1,0,0,1,0,0,1
0.3577,-6.0203,17.399,1.3481,0.73288,0.35008,10.502,1,0,0,0,1,0,1
0.43369,-22.095,14.388,2.2174,0.7006100000000001,0.026464,0.79393,1,0,0,0,1,0,1
0.43217,-20.607,14.376,1.2725,0.29487,0.10918,3.2754,1,0,0,0,1,0,1
-0.10058,-23.181,15.409,0.66775,0.62892,0.039602,1.1881,1,0,0,0,1,0,1
0.48055,-23.423,13.821,1.6001,0.69391,0.17219,5.1656,1,0,0,0,1,0,1
0.4758,-10.387,15.862,0.73075,0.78481,0.006442799999999999,0.19329,1,0,0,0,1,0,1
0.44801,3.6266,14.691,0.70555,0.59524,0.037914,1.1375,1,0,0,1,0,0,1
0.95788,1.6813,11.188,3.175,0.52136,0.48887,14.666,1,0,0,0,0,0,0
18.227,0.30258,16.680999999999994,2.1292,0.48649,0.14887,4.466,1,0,1,0,0,1,0
1.2199,-13.532,17.349,0.16379000000000002,0.58357,0.0025889,0.077666,1,0,0,0,1,0,1
0.5579,-20.37,6.7405,13.783,0.551,0.092062,2.7618,1,0,0,0,1,0,1
-2.8651,-0.20642,18.785,1.1591,0.77044,0.13652999999999998,4.0958,1,1,0,0,0,1,0
6.8213,-0.0443,9.7265,3.112,0.10003,0.16951,5.0853,1,0,1,0,0,1,0
19.564,0.46878,15.32,5.0774,0.67702,0.08128400000000001,2.4385,1,0,1,0,0,1,0
-1.5741,-0.7865300000000001,14.313,0.08819400000000001,0.68858,0.012654,0.37962,1,0,0,0,0,0,0
-0.1774,-1.3245,13.443,0.22678,0.44854,0.019053,0.5716,1,0,0,0,0,0,0
19.825,-0.10583,16.807000000000002,2.923,0.75981,0.11794,3.5384,1,0,1,0,0,1,0
0.47195,-7.3522,19.365,1.1591,0.83845,0.053659000000000005,1.6098,1,0,0,0,1,0,1
0.35605,-20.755,11.541,3.8931,0.36413,0.10012,3.0035,1,0,0,0,1,0,1
0.25338,-13.171,11.289,2.0158,0.54995,0.63762,19.129,1,0,0,0,1,0,1
21.954,0.64881,18.773,2.5576,0.7751399999999999,0.086904,2.6071,1,0,1,0,0,1,0
-0.4698,-1.4155,16.467,0.66775,0.62851,0.1011,3.033,1,0,0,0,0,0,0
-22.198,0.35773,21.746,0.47877,0.7664,0.052214,1.5664,1,1,0,0,0,1,0
0.32581,-8.4124,15.472,2.3434,0.78401,0.17194,5.1583,1,0,0,0,1,0,1
0.2449,-22.233,15.938,2.2552,0.67583,0.032379000000000005,0.97137,1,0,0,0,1,0,1
5.9615,-0.41452,10.268,0.37797,0.64455,0.10637,3.1911,1,0,1,0,0,1,0
0.93102,-12.713,16.039,0.76854,0.30199000000000004,0.033461000000000005,1.0038,1,0,0,0,1,0,1
-5.1975,-0.26547,13.078,1.3103,0.53851,0.031986,0.9596,1,1,0,0,0,1,0
3.2325,-0.6491,5.2034,1.4489,0.52544,0.0082419,0.24726,1,0,1,0,0,1,0
7.3671,-0.14677,18.269,3.8931,0.74537,0.32243,9.6728,1,0,1,0,0,1,0
18.891,0.17332,15.661,2.5072,0.36839,0.026065,0.78195,1,0,1,0,0,1,0
0.43134,0.08472,11.642,1.0835,0.38433,0.068789,2.0637,1,0,0,0,0,0,0
0.076439,0.20538,9.6509,0.75594,0.17505,0.042469,1.2741,1,0,0,0,0,0,0
-0.017743000000000002,-14.938,14.489,5.405,0.77588,0.63147,18.944000000000006,1,0,0,0,1,0,1
0.37148,-6.229,14.892,1.3229,0.72355,0.044001,1.32,1,0,0,0,1,0,1
0.3334,18.887,,,,0.30013,9.004,1,0,0,1,0,0,1
0.6393300000000001,0.5344300000000001,16.757,2.8474,0.7471399999999999,0.14015999999999998,4.2048,1,0,0,0,0,0,0
1.3296,-23.483,16.253,0.11339,0.49778,0.0046067,0.1382,1,0,0,0,1,0,1
-0.18127,0.0050531000000000005,8.2146,0.75594,0.11165,0.10823,3.2468,1,0,0,0,0,0,0
4.0555,-0.16509,19.088,1.8395,0.76657,0.08694299999999999,2.6083,1,0,1,0,0,1,0
1.5579,0.21827,10.722,0.66775,0.27935,0.022111,0.66333,1,0,0,0,0,0,0
5.4096,-0.36556,5.8082,1.5875,0.67484,0.060276,1.8083,1,0,1,0,0,1,0
3.7508,-0.43383,18.218,0.83154,0.68392,0.051861,1.5558,1,0,1,0,0,1,0
0.43509,-20.126,15.195,2.9734,0.41554,0.18442,5.5325,1,0,0,0,1,0,1
-0.24848,6.8099,15.182,1.6631,0.7447699999999999,0.097585,2.9276,1,0,0,1,0,0,1
-0.13001,-19.082,4.8381,10.092,0.62267,0.10614,3.1841,1,0,0,0,1,0,1
0.54033,-19.798,18.143,0.56696,0.80674,0.010504,0.31511,1,0,0,0,1,0,1
21.199,0.06834900000000001,20.36,3.112,0.8453200000000001,0.28347,8.5042,1,0,1,0,0,1,0
1.1969,-14.359000000000002,18.294,1.3733,0.6473800000000001,0.1578,4.734,1,0,0,0,1,0,1
0.20814,-18.281,12.977,0.5291600000000001,0.6308199999999999,0.20434,6.1302,1,0,0,0,1,0,1
3.1411,-0.44765,5.8964,3.1624,0.40977,0.015428,0.46282,1,0,1,0,0,1,0
17.23,0.28752,16.732,5.3168,0.74875,0.4609,13.827,1,0,1,0,0,1,0
-0.056564,21.266,17.424,3.049,0.7007,0.12732000000000002,3.8195,1,0,0,1,0,0,1
-0.39464,-1.4374,15.106,0.93233,0.63939,0.085128,2.5538,1,0,0,0,0,0,0
0.6683100000000001,19.909,14.363,1.0079,0.50266,0.0079557,0.23867,1,0,0,1,0,0,1
0.30609000000000003,19.885,13.505999999999998,0.5543600000000001,0.47588,0.027666000000000003,0.8299799999999999,1,0,0,1,0,0,1
0.12204,-3.1932,18.458,4.9892,0.7872600000000001,0.25014000000000003,7.5042,1,0,0,0,1,0,1
0.090646,6.4103,7.7106,2.7214,0.65282,0.040064,1.2019,1,0,0,1,0,0,1
-18.434,-0.26392,22.678,1.5119,0.8303,0.1937,5.811,1,1,0,0,0,1,0
1.4219,-23.29,18.18,0.94493,0.6482399999999999,0.070325,2.1097,1,0,0,0,1,0,1
0.59653,-20.391,13.053,2.608,0.24929,0.052294000000000014,1.5688,1,0,0,0,1,0,1
-0.16965999999999998,-23.321,15.031,0.025198,0.68398,0.0047723,0.14317,1,0,0,0,1,0,1
-0.5878,20.646,13.443,0.98273,0.4397,0.099096,2.9728,1,0,0,1,0,0,1
0.17471,-17.547,14.136,1.4993,0.6005199999999999,0.016355,0.49067,1,0,0,0,1,0,1
3.4715,-0.15421,7.3327,1.8773,0.76894,0.050793,1.5238,1,0,1,0,0,1,0
10.004,1.0076,16.757,0.59216,0.77599,0.01897,0.5691,1,0,1,0,0,1,0
-0.25608000000000003,-22.248,15.963,0.5291600000000001,0.72836,0.00084127,0.025238,1,0,0,0,1,0,1
0.42099,-9.3695,16.757,8.2146,0.70757,0.25706,7.7119,1,0,0,0,1,0,1
1.0499,-16.037,17.815,1.3229,0.47584,0.092627,2.7788,1,0,0,0,1,0,1
0.5471199999999999,-20.094,14.149,0.81894,0.50476,0.011352,0.34056,1,0,0,0,1,0,1
-0.42419,4.508,17.235,0.27718000000000004,0.7774399999999999,0.0024872,0.074616,1,0,0,1,0,0,1
0.081988,-2.2892,19.844,1.8395,0.82463,0.084271,2.5282,1,0,0,0,0,0,0
-3.7807,0.6552100000000001,15.459,1.3355,0.6023,0.079191,2.3757,1,1,0,0,0,1,0
2.5352,-0.68842,17.21,1.0583,0.67466,0.12353,3.7061,1,0,0,0,0,0,0
-21.629,-0.46152,14.313,0.18899,0.66777,0.036405,1.0922,1,1,0,0,0,1,0
-0.094355,20.591,13.505999999999998,4.2459,0.6327699999999999,0.13957,4.1871,1,0,0,1,0,0,1
0.11308,-17.38,15.169,1.3607,0.71724,0.16278,4.8834,1,0,0,0,1,0,1
0.28922,-1.7672,13.128,3.5907,0.75011,0.099772,2.9932,1,0,0,0,0,0,0
0.56566,-22.107,15.698,1.4993,0.6864899999999999,0.064557,1.9367,1,0,0,0,1,0,1
0.33996,-5.7439,18.584,1.6883,0.77847,0.27696,8.3088,1,0,0,0,1,0,1
1.1482,-23.418000000000006,17.285999999999998,0.16379000000000002,0.5838,0.0018837,0.056509,1,0,0,0,1,0,1
0.81512,-22.413,15.094,3.9939,0.74912,0.057774,1.7332,1,0,0,0,1,0,1
0.17453,-0.99095,15.371,0.46617,0.49753,0.0046142,0.13843,1,0,0,0,0,0,0
0.239,10.422,4.3215,11.553,0.52595,0.11378,3.4135,1,0,0,1,0,0,1
-19.915,-0.32866,17.828,3.5151,0.8266600000000001,0.15892,4.7675,1,1,0,0,0,1,0
0.086873,22.642,17.097,1.5875,0.72144,0.20966,6.29,1,0,0,1,0,0,1
0.20892,4.2341,7.8492,1.1969,0.73332,0.038399,1.152,1,0,0,1,0,0,1
0.44754,-20.955,18.697,0.86934,0.85041,0.10893,3.2679,1,0,0,0,1,0,1
-4.5141,-0.68615,12.876,0.20158,0.47813,0.026118,0.7835300000000001,1,1,0,0,0,1,0
0.5447,-22.013,14.602,2.7718,0.71444,0.049521,1.4857,1,0,0,0,1,0,1
0.77677,-11.81,19.075,0.75594,0.5994,0.046879,1.4064,1,0,0,0,1,0,1
20.605,0.11065,20.549,3.9183,0.8356600000000001,0.31285,9.3857,1,0,1,0,0,1,0
0.58417,21.881,8.2524,3.8553,0.84167,0.20406,6.122000000000001,1,0,0,1,0,0,1
0.36068,-16.412,14.968,2.356,0.7322,0.35623,10.687,1,0,0,0,1,0,1
0.5010899999999999,19.989,15.686,0.61735,0.52556,0.0026586,0.07975700000000001,1,0,0,1,0,0,1
-0.30979,16.762,14.187,0.93233,0.69565,0.016584,0.4975,1,0,0,1,0,0,1
-0.0182,20.306,13.431,0.31498000000000004,0.54709,0.064452,1.9336,1,0,0,1,0,0,1
-0.38074,6.8532,11.188,3.4017,0.68184,0.096473,2.8942,1,0,0,1,0,0,1
-0.28516,17.11,14.615,1.1213,0.71145,0.14436,4.3308,1,0,0,1,0,0,1
-3.0001,0.83225,13.796,0.13859000000000002,0.55272,0.008177600000000002,0.24533,1,1,0,0,0,1,0
0.30366,19.42,15.56,1.8899,0.43176,0.055697,1.6709,1,0,0,1,0,0,1
7.3201,-0.3898,8.706,0.6047600000000001,0.31061,0.067489,2.0247,1,0,1,0,0,1,0
2.5818,0.096496,15.358,1.5623,0.5967600000000001,0.027637,0.82911,1,0,0,0,0,0,0
-0.20974,-7.5672,19.365,1.3733,0.8595,0.19155,5.7467,1,0,0,0,1,0,1
-0.44288,4.5562,17.273,0.62995,0.76799,0.010286,0.30858,1,0,0,1,0,0,1
-0.1586,16.172,6.5137,5.09,0.7450899999999999,0.17039,5.1115,1,0,0,1,0,0,1
0.21254,-20.127,13.746,3.3388,0.5452199999999999,0.12866,3.86,1,0,0,0,1,0,1
-0.87328,0.70391,9.3107,3.1624,0.70111,0.07461799999999999,2.2386,1,0,0,0,0,0,0
1.3183,-21.397,7.2445,1.7639,0.58744,0.088394,2.6518,1,0,0,0,1,0,1
-0.39729,-18.666,18.332,1.4111,0.8343700000000001,0.080152,2.4046,1,0,0,0,1,0,1
0.78887,-15.488,15.976,0.81894,0.37436,0.010398,0.31194,1,0,0,0,1,0,1
-0.15300999999999998,13.125,14.161,1.4363,0.5946,0.0078535,0.23561,1,0,0,1,0,0,1
0.11966,-21.421,15.258,2.5702,0.8184899999999999,0.20738,6.2214,1,0,0,0,1,0,1
11.671,0.79699,18.08,4.3845,0.83935,0.032982,0.98947,1,0,1,0,0,1,0
0.50046,0.009559200000000002,14.476,0.47877,0.57031,0.007523999999999999,0.22572,1,0,0,0,0,0,0
-0.41608,4.6219,16.87,1.8269,0.76179,0.031161,0.93485,1,0,0,1,0,0,1
0.035115,-22.012,15.661,1.7135,0.8558899999999999,0.14864000000000002,4.459,1,0,0,0,1,0,1
0.26206,12.339,16.605999999999998,4.0569,0.81118,0.46911,14.073,1,0,0,1,0,0,1
0.46777,-10.442,16.567999999999998,0.69295,0.79867,0.0085664,0.25699,1,0,0,0,1,0,1
0.45535,-17.125,15.522,4.5861,0.7357199999999999,0.47612,14.284,1,0,0,0,1,0,1
-0.078574,10.118,15.157,2.0033,0.75227,0.029274,0.8782200000000001,1,0,0,1,0,0,1
0.7792600000000001,-15.496,15.686,1.2221,0.32457,0.025892,0.77678,1,0,0,0,1,0,1
0.10142,14.157,18.319000000000006,4.0569,0.85977,0.61334,18.4,1,0,0,1,0,0,1
0.16523,19.743,13.204,0.17639000000000002,0.5493,0.0024387,0.073162,1,0,0,1,0,0,1
-18.66,0.6836800000000001,17.866,0.61735,0.7993399999999999,0.06251799999999999,1.8756,1,1,0,0,0,1,0
-0.19147,17.396,14.212,0.18899,0.66968,0.015244,0.45732,1,0,0,1,0,0,1
0.090627,6.2283,11.075,0.13859000000000002,0.4248,0.039468,1.1841,1,0,0,1,0,0,1
-0.040279,5.5292,12.158,3.7293,0.6218199999999999,0.026643,0.79929,1,0,0,1,0,0,1
1.1179,-3.6914,19.781,0.70555,0.75846,0.02246,0.6738,1,0,0,0,1,0,1
-0.13061,14.182,14.275,1.7765,0.6349,0.033975,1.0192,1,0,0,1,0,0,1
0.1478,4.6411,15.686,2.9608,0.81834,0.19382,5.8145,1,0,0,1,0,0,1
-0.39494,-18.207,17.374000000000002,1.8773,0.7822399999999999,0.14144,4.2431,1,0,0,0,1,0,1
4.563,1.1167,12.536,0.26458000000000004,0.63484,0.019439,0.58314,1,0,1,0,0,1,0
1.6921,-0.16396,15.182,3.8805,0.74722,0.15223,4.5667,1,0,0,0,0,0,0
-0.26764,17.629,14.653,1.1717,0.72755,0.23045,6.9134,1,0,0,1,0,0,1
0.043167,17.829,14.376,0.12599000000000002,0.65177,0.00018047,0.005413899999999999,1,0,0,1,0,0,1
0.96863,-23.461,18.08,0.41577,0.56398,0.031364,0.94094,1,0,0,0,1,0,1
-3.3422,-0.38374,18.231,0.41577,0.7985399999999999,0.0051902,0.15571,1,1,0,0,0,1,0
-0.24513,6.7129,15.522,1.0709,0.74137,0.097,2.9099,1,0,0,1,0,0,1
0.50538,0.0038593,14.552,0.6047600000000001,0.56745,0.0029231,0.08769099999999999,1,0,0,0,0,0,0
2.988,0.2643,17.021,0.93233,0.7921199999999999,0.0099809,0.29943000000000003,1,0,1,0,0,1,0
0.20791,-0.2809,16.354,3.0868,0.6228,0.090975,2.7292,1,0,0,0,0,0,0
2.8094,-0.15768,12.75,1.6379,0.4951,0.042904000000000005,1.2872,1,0,0,0,0,0,0
0.34646,-9.7272,17.601,1.3607,0.83886,0.20352,6.1055,1,0,0,0,1,0,1
-3.9529,0.8215899999999999,14.716,0.12599000000000002,0.54457,0.012552,0.37658,1,1,0,0,0,1,0
-0.15159,21.797,12.662,2.2174,0.036024,0.08303200000000001,2.4909,1,0,0,1,0,0,1
0.34256,5.5942,16.858,0.90713,0.69585,0.050187,1.5056,1,0,0,1,0,0,1
0.43714,-6.7046,13.166,1.7009,0.6605300000000001,0.1515,4.5449,1,0,0,0,1,0,1
-3.9152,0.067518,15.409,2.797,0.5898899999999999,0.15413,4.6239,1,1,0,0,0,1,0
0.92412,-4.0206,20.196,0.45357,0.7953399999999999,0.017221,0.5166,1,0,0,0,1,0,1
0.40141,-4.5775,8.8068,1.5875,0.8645299999999999,0.28679,8.6038,1,0,0,0,1,0,1
0.11414,4.8102,17.273,0.86934,0.7206199999999999,0.010842,0.32526,1,0,0,1,0,0,1
-0.013272999999999998,-15.559,12.952,2.6962,0.85396,0.47653,14.296,1,0,0,0,1,0,1
-0.37108,6.604,13.393,0.11339,0.59958,0.0014087,0.042261,1,0,0,1,0,0,1
0.12667,4.9522,12.775,4.7877,0.8319200000000001,0.082807,2.4842,1,0,0,1,0,0,1
0.39465,-0.8220299999999999,13.746,0.5795600000000001,0.46383,0.043597,1.3079,1,0,0,0,0,0,0
1.1487,-15.248,17.979,1.5119,0.5716899999999999,0.17634,5.2903,1,0,0,0,1,0,1
1.0767,-15.615,16.832,0.16379000000000002,0.56608,0.0021545,0.064635,1,0,0,0,1,0,1
-0.3671,6.8822,12.939,0.21418,0.5935199999999999,0.017065,0.51195,1,0,0,1,0,0,1
-0.18294,-10.959,15.749,0.70555,0.69663,0.044908,1.3473,1,0,0,0,1,0,1
0.22524,-3.1128,12.246,2.3056,0.7840199999999999,0.62055,18.617,1,0,0,0,1,0,1
0.35796999999999995,0.97402,8.7942,13.594,0.80335,0.012497,0.3749,1,0,0,0,0,0,0
-22.029,0.81672,23.346,1.5875,0.86474,0.018916,0.5674899999999999,1,1,0,0,0,1,0
2.7286,-0.18442,15.32,2.8222,0.78433,0.08856499999999999,2.657,1,0,0,0,0,0,0
-19.35,-0.7330800000000001,10.419,2.1418,0.50783,0.064549,1.9365,1,1,0,0,0,1,0
0.093261,5.8159,15.094,1.5245,0.7820699999999999,0.019226,0.5767899999999999,1,0,0,1,0,0,1
5.506,0.46082,15.812,3.7545,0.8935,0.073019,2.1906,1,0,1,0,0,1,0
-0.072426,23.811,11.579,1.7639,0.79569,0.084299,2.5289,1,0,0,1,0,0,1
1.0019,-23.22,16.467,1.2095,0.53565,0.030459,0.91378,1,0,0,0,1,0,1
0.36358,20.964,13.985,1.6127,0.66337,0.046711,1.4013,1,0,0,1,0,0,1
5.45,-0.18894,18.735,1.9151,0.7660399999999999,0.063415,1.9025,1,0,1,0,0,1,0
0.8623799999999999,-12.318,17.828,1.1465,0.45462,0.039109,1.1733,1,0,0,0,1,0,1
2.4048,-0.92806,7.5846,1.2599,0.097328,0.16502,4.9506,1,0,0,0,0,0,0
0.17242000000000002,8.158,13.418,0.10079,0.6240600000000001,0.016033000000000002,0.481,1,0,0,1,0,0,1
0.37503,-0.51278,11.39,0.76854,0.5797100000000001,0.018718,0.5615399999999999,1,0,0,0,0,0,0
0.6120399999999999,2.8510000000000004,18.017,1.5119,0.82811,0.22555,6.7665,1,0,0,0,0,0,0
-0.07156599999999999,22.191,17.878,1.6127,0.71313,0.1391,4.1731,1,0,0,1,0,0,1
4.6868,0.10954,13.04,4.0947,0.47721,0.031076,0.93225,1,0,1,0,0,1,0
-0.094772,12.828,14.502,0.10079,0.49613,0.0038994,0.11698,1,0,0,1,0,0,1
0.8043100000000001,-20.307,17.866,1.7891,0.81548,0.12816,3.8447,1,0,0,0,1,0,1
8.6381,0.8355100000000001,17.185,2.356,0.77293,0.092064,2.762,1,0,1,0,0,1,0
-0.31532,16.592,14.425999999999998,0.16379000000000002,0.7038800000000001,0.0059955,0.17987,1,0,0,1,0,0,1
0.36207,-4.6441,12.272,1.1339,0.59043,0.19132,5.7395,1,0,0,0,1,0,1
2.6969,-0.092157,13.418,0.76854,0.54045,0.13015,3.9044,1,0,0,0,0,0,0
0.14060999999999998,18.688,15.005999999999998,2.9734,0.6343300000000001,0.1534,4.6019,1,0,0,1,0,0,1
-4.5835,0.22553,18.029,1.0457,0.68238,0.061562,1.8469,1,1,0,0,0,1,0
0.13175,8.2834,13.33,0.26458000000000004,0.62036,0.092674,2.7803,1,0,0,1,0,0,1
5.4598,-0.20268,11.339,0.62995,0.51737,0.033613,1.0084,1,0,1,0,0,1,0
20.254,0.058257,20.234,4.6491,0.85454,0.16109,4.8328,1,0,1,0,0,1,0
-1.6596,0.014744,16.265,3.6537,0.76018,0.028786000000000006,0.8636,1,0,0,0,0,0,0
-0.096244,-22.233,15.056,0.06299500000000001,0.66606,0.00021583,0.0064748,1,0,0,0,1,0,1
-7.2974,-0.33352,17.651,1.6757,0.76976,0.17506,5.2519,1,1,0,0,0,1,0
0.8930799999999999,0.29746,15.598,2.2678,0.75513,0.051061,1.5318,1,0,0,0,0,0,0
3.4795,0.70428,,,,0.010901,0.32703000000000004,1,0,1,0,0,1,0
